Tenure,TotalCashback,Complain,WarehouseToHome,DaySinceLastOrder,NumberOfAddress,SatisfactionScore,PreferedOrderCat_Mobile,CouponUsed,CityTier
8.0,125.72,0,14.0,2.0,2,1,1,1.0,3
16.0,297.44,1,14.0,1.0,8,4,0,1.0,1
24.0,628.84,1,35.0,9.0,3,3,1,4.0,1
0.0,288.0,0,15.0,2.0,4,5,1,2.0,3
11.0,141.98,0,22.0,2.0,3,4,0,1.0,3
29.0,1197.72,0,10.0,2.0,5,5,0,4.0,1
1.0,301.6,0,9.0,3.0,4,1,1,1.0,1
13.0,311.38,0,10.0,8.0,2,3,0,1.0,1
22.0,1166.44,0,8.0,3.0,4,1,0,1.0,1
14.0,328.99,0,13.0,14.0,9,3,0,5.0,1
13.0,364.72,0,28.0,3.0,8,3,0,1.0,3
6.0,443.58,0,12.0,3.0,10,1,0,1.0,1
31.0,522.0,0,8.0,9.0,2,3,0,2.0,1
22.0,558.04,0,7.0,3.0,9,5,0,1.0,1
1.0,453.29999999999995,0,16.0,3.0,3,2,1,1.0,3
17.0,131.62,0,11.0,3.0,4,3,1,0.0,1
9.0,121.74000000000001,1,6.0,2.0,2,4,1,1.0,3
9.0,275.62,0,10.0,1.0,3,3,1,2.0,1
11.0,141.98,0,22.0,2.0,3,4,0,0.0,3
0.0,142.33,0,19.0,2.0,3,5,0,0.0,3
2.0,254.39999999999998,0,6.0,8.0,2,1,1,0.0,1
13.0,165.16,1,14.0,0.0,3,5,0,1.0,1
11.0,1293.18,1,13.0,8.0,6,5,0,7.0,1
19.0,290.81,0,21.0,3.0,6,4,0,1.0,1
5.0,328.99,0,15.0,10.0,3,2,0,3.0,3
1.0,291.48,1,9.0,1.0,3,5,1,2.0,1
24.0,597.98,0,7.0,4.0,11,2,0,1.0,1
0.0,139.04,0,8.0,1.0,1,2,1,0.0,1
29.0,544.64,0,7.0,1.0,4,2,0,1.0,1
27.0,154.85,1,25.0,4.0,10,5,0,0.0,1
15.0,2238.12,0,17.0,10.0,3,4,0,4.0,3
1.0,254.12,0,7.0,2.0,2,1,1,1.0,2
21.0,3152.3999999999996,1,10.0,14.0,11,3,0,1.0,3
1.0,455.34000000000003,0,28.0,3.0,3,1,1,3.0,3
17.0,2107.21,0,22.0,12.0,3,3,0,3.0,1
22.0,168.04,1,24.0,7.0,2,1,0,0.0,1
6.0,136.0,0,8.0,4.0,2,3,1,0.0,2
30.0,502.71,1,15.0,3.0,6,5,1,3.0,1
18.0,328.99,1,19.0,8.0,7,3,0,1.0,3
1.0,277.86,0,9.0,1.0,3,4,1,2.0,1
5.0,2235.2000000000003,1,9.0,3.0,3,3,0,4.0,3
14.0,206.5,0,14.0,3.0,3,2,0,0.0,1
8.0,555.87,0,10.0,3.0,7,1,0,3.0,3
25.0,1440.35,0,33.0,18.0,4,3,0,1.0,3
1.0,297.58,1,12.0,3.0,2,1,1,2.0,1
7.0,1062.42,1,35.0,8.0,3,3,0,5.0,1
3.0,293.36,1,22.0,4.0,2,1,1,2.0,1
3.0,325.2,0,8.0,3.0,3,1,1,2.0,1
7.0,766.85,0,27.0,7.0,2,1,0,0.0,3
16.0,1097.25,0,8.0,7.0,2,1,0,5.0,3
11.0,160.77,0,16.0,2.0,4,3,0,0.0,2
9.0,122.44,0,17.0,2.0,2,4,1,1.0,1
9.0,121.68,1,21.0,3.0,1,2,1,1.0,1
18.0,144.47,0,10.0,8.0,2,4,0,1.0,1
7.0,328.99,0,14.0,8.0,2,3,0,2.0,1
1.0,425.86,0,17.0,3.0,3,5,0,2.0,1
1.0,290.66,0,20.0,1.0,3,4,1,1.0,3
1.0,559.02,1,20.0,3.0,7,5,0,2.0,3
18.0,1220.87,0,7.0,7.0,2,4,0,3.0,1
7.0,671.96,0,14.0,8.0,2,3,0,0.0,3
0.0,134.85,0,8.0,0.0,3,3,1,0.0,1
16.0,497.66999999999996,0,9.0,3.0,3,1,0,1.0,1
28.0,154.15,1,26.0,8.0,4,1,0,0.0,1
14.0,609.64,1,26.0,8.0,10,2,0,2.0,1
4.0,291.94,0,10.0,5.0,6,1,1,2.0,1
9.0,120.61000000000001,0,9.0,0.0,2,1,1,1.0,1
7.0,614.46,0,6.0,6.0,10,5,0,2.0,2
18.0,123.47999999999999,0,14.0,15.0,9,4,0,1.0,1
16.0,1427.76,1,8.0,8.0,2,1,0,3.0,3
0.0,783.28,1,10.0,7.0,1,5,0,3.0,3
2.0,293.08,1,8.0,3.0,2,3,1,2.0,1
4.0,964.74,1,7.0,8.0,2,4,1,2.0,1
13.0,633.94,1,7.0,7.0,3,3,0,1.0,1
22.0,132.11,0,31.0,4.0,2,5,1,0.0,1
0.0,133.88,1,15.0,0.0,1,3,1,1.0,1
29.0,2080.19,0,14.0,7.0,7,4,0,1.0,2
18.0,444.15000000000003,0,8.0,7.0,1,4,0,3.0,3
18.0,1426.53,1,9.0,8.0,3,1,0,7.0,1
0.0,123.97999999999999,1,14.0,0.0,2,5,1,0.0,1
0.0,520.08,0,29.0,10.0,2,5,0,1.0,3
2.0,127.03,0,8.0,4.0,1,4,1,1.0,1
10.0,343.26,1,19.0,2.0,11,3,0,1.0,1
6.0,1492.96,1,7.0,9.0,3,1,0,6.0,1
5.0,1675.08,1,14.0,9.0,2,4,0,11.0,3
7.0,162.74,0,8.0,4.0,2,2,0,0.0,3
7.0,125.78999999999999,1,14.0,6.0,2,3,1,1.0,3
8.0,1216.44,0,8.0,4.0,3,4,0,6.0,1
5.0,336.9,0,7.0,5.0,2,3,0,2.0,1
10.0,327.72,0,9.0,9.0,3,1,0,2.0,2
13.0,328.99,0,12.0,13.0,8,3,0,4.0,1
28.0,296.36,1,32.0,4.0,5,4,0,1.0,2
26.0,1144.24,0,13.0,7.0,4,3,0,1.0,1
21.0,3559.7999999999997,0,16.0,9.0,5,4,0,3.0,1
0.0,431.31000000000006,0,23.0,2.0,2,3,0,2.0,1
8.0,412.06,1,10.0,2.0,5,1,0,1.0,3
8.0,157.62,0,8.0,7.0,3,1,0,0.0,1
1.0,501.81000000000006,0,9.0,3.0,2,2,0,1.0,1
11.0,947.35,0,7.0,4.0,8,4,0,5.0,1
20.0,350.42,1,12.0,3.0,3,4,0,2.0,2
0.0,123.97999999999999,1,14.0,0.0,2,5,1,0.0,1
9.0,1143.8500000000001,1,15.0,3.0,6,1,0,4.0,3
16.0,208.2,0,33.0,1.0,9,5,0,1.0,1
23.0,136.9,0,6.0,2.0,3,3,1,0.0,1
31.0,446.15999999999997,0,30.0,3.0,3,3,1,3.0,1
8.0,409.56,0,22.0,6.0,3,2,0,1.0,1
20.0,355.16,0,14.0,1.0,4,3,0,1.0,1
20.0,150.7,0,8.0,4.0,6,2,0,0.0,1
16.0,329.36,0,15.0,1.0,6,3,1,2.0,1
1.0,285.8,0,16.0,1.0,3,5,1,2.0,3
3.0,351.12,1,15.0,3.0,3,2,0,1.0,1
11.0,365.36,0,26.0,3.0,5,3,0,1.0,1
12.0,157.36,0,27.0,2.0,7,3,0,0.0,3
13.0,123.87,0,14.0,3.0,4,4,1,1.0,1
9.0,120.62,0,13.0,2.0,4,5,1,0.0,1
0.0,110.81,0,15.0,0.0,2,1,1,0.0,3
18.0,1364.8799999999999,0,14.0,3.0,5,1,0,1.0,1
7.0,573.68,0,7.0,6.0,6,3,0,1.0,1
1.0,168.34,1,6.0,7.0,2,1,0,0.0,3
19.0,592.54,0,6.0,2.0,10,1,0,1.0,1
28.0,338.8,1,17.0,5.0,8,5,0,1.0,1
27.0,546.28,0,14.0,4.0,5,3,0,1.0,1
2.0,147.23,1,9.0,5.0,2,5,1,0.0,1
19.0,1860.5700000000002,1,6.0,5.0,3,5,0,4.0,1
0.0,129.6,0,12.0,3.0,3,5,1,0.0,1
13.0,382.23,1,25.0,7.0,9,2,0,1.0,1
15.0,311.44,0,26.0,1.0,4,5,0,1.0,1
4.0,1581.12,0,15.0,8.0,7,3,0,5.0,3
9.0,369.21,1,22.0,0.0,2,5,1,0.0,1
7.0,322.0,0,9.0,5.0,3,3,1,2.0,2
9.0,121.47999999999999,1,26.0,4.0,1,4,1,0.0,2
14.0,3518.76,0,7.0,17.0,4,5,0,10.0,1
1.0,437.88,0,7.0,2.0,3,4,1,2.0,1
6.0,146.82,0,16.0,1.0,4,2,0,1.0,3
2.0,1382.32,1,9.0,6.0,3,4,0,7.0,3
16.0,1354.72,0,36.0,9.0,3,4,0,3.0,1
31.0,328.99,0,8.0,1.0,5,1,0,2.0,1
15.0,521.82,1,13.0,1.0,5,2,0,1.0,3
19.0,328.99,1,27.0,11.0,2,1,0,3.0,1
5.0,458.73,0,27.0,3.0,2,1,1,3.0,3
25.0,328.99,1,34.0,2.0,3,3,0,1.0,1
30.0,328.99,1,8.0,3.0,4,2,0,0.0,1
7.0,320.58,0,9.0,2.0,6,1,0,2.0,3
1.0,301.92,0,7.0,1.0,3,4,1,2.0,1
16.0,148.76,0,33.0,2.0,6,4,1,1.0,1
31.0,1311.3,1,9.0,4.0,5,1,0,1.0,1
3.0,382.88,0,9.0,1.0,4,4,0,1.0,3
15.0,267.99,0,16.0,9.0,1,5,0,1.0,2
3.0,163.8,1,28.0,0.0,3,3,0,1.0,3
8.0,290.58,0,33.0,1.0,3,3,1,2.0,1
7.0,554.04,0,14.0,9.0,3,3,0,3.0,1
5.0,124.38999999999999,0,14.0,2.0,2,5,1,0.0,1
21.0,843.06,0,8.0,7.0,3,1,0,6.0,3
5.0,588.72,0,7.0,3.0,3,5,1,1.0,1
23.0,4056.8999999999996,0,35.0,7.0,1,3,0,1.0,1
3.0,330.5,1,20.0,4.0,6,4,0,1.0,1
17.0,124.36000000000001,1,14.0,2.0,7,1,1,0.0,1
1.0,328.08,0,9.0,2.0,2,2,1,1.0,1
1.0,511.77,1,27.0,3.0,5,3,0,1.0,3
8.0,188.37,1,32.0,7.0,2,1,0,1.0,2
11.0,343.6,0,17.0,1.0,5,2,1,2.0,1
0.0,295.5,0,6.0,2.0,7,2,0,2.0,1
7.0,360.1,0,9.0,5.0,3,1,0,2.0,3
7.0,185.0,0,15.0,6.0,1,1,0,0.0,1
22.0,264.13,0,28.0,2.0,4,4,0,1.0,1
0.0,274.44,1,8.0,2.0,7,1,1,0.0,1
22.0,174.03,0,14.0,7.0,5,4,0,0.0,1
5.0,1481.1299999999999,0,9.0,3.0,4,2,0,3.0,1
18.0,164.34,0,13.0,2.0,5,3,0,1.0,1
12.0,1600.83,0,8.0,10.0,2,3,0,2.0,1
19.0,365.38,1,12.0,5.0,3,5,0,2.0,1
8.0,338.08,0,15.0,3.0,4,3,0,1.0,1
1.0,444.39,1,32.0,3.0,6,4,1,2.0,1
15.0,145.23,0,34.0,4.0,1,2,0,0.0,1
24.0,597.98,0,7.0,4.0,11,1,0,1.0,1
9.0,114.16,0,16.0,0.0,2,5,1,0.0,1
11.0,168.61,1,9.0,0.0,9,1,0,1.0,3
1.0,298.26,1,26.0,1.0,3,4,1,1.0,3
3.0,264.08,0,11.0,30.0,6,5,1,0.0,1
24.0,462.32000000000005,0,9.0,3.0,3,3,0,2.0,1
7.0,449.96,0,12.0,3.0,8,1,0,2.0,3
4.0,365.5,0,35.0,10.0,3,1,0,2.0,1
3.0,1208.48,0,14.0,7.0,6,3,0,2.0,3
9.0,116.11000000000001,0,6.0,0.0,2,2,1,1.0,1
1.0,312.04,0,10.0,5.0,2,5,1,1.0,1
8.0,1016.64,0,26.0,11.0,6,4,0,4.0,1
1.0,439.34999999999997,0,17.0,2.0,2,1,1,2.0,2
16.0,385.62,0,9.0,1.0,5,2,0,1.0,1
1.0,634.17,0,35.0,3.0,4,3,0,2.0,3
14.0,1498.65,0,13.0,10.0,2,3,0,5.0,1
12.0,328.99,0,21.0,10.0,1,5,0,4.0,3
30.0,2634.58,0,34.0,11.0,5,5,0,3.0,3
17.0,340.44,1,15.0,3.0,6,3,0,1.0,1
7.0,372.92,0,29.0,8.0,2,4,0,1.0,3
24.0,328.99,1,11.0,10.0,2,4,0,1.0,2
3.0,422.4,0,26.0,3.0,3,3,0,2.0,3
16.0,207.98000000000002,0,31.0,0.0,6,1,0,1.0,3
13.0,1011.3599999999999,0,18.0,7.0,3,5,0,1.0,1
1.0,2088.8,1,22.0,8.0,9,3,0,1.0,1
8.0,497.20000000000005,0,14.0,2.0,1,3,1,2.0,3
14.0,387.04,0,17.0,4.0,9,4,0,2.0,3
20.0,296.58,0,32.0,0.0,4,3,0,1.0,2
18.0,153.99,0,6.0,3.0,5,3,0,1.0,1
6.0,261.84,0,6.0,5.0,5,3,0,1.0,1
20.0,2235.96,0,31.0,11.0,3,3,0,9.0,1
1.0,395.88,0,25.0,3.0,2,5,1,1.0,1
11.0,377.94,1,34.0,4.0,6,3,0,2.0,3
20.0,1097.85,0,6.0,3.0,1,4,0,0.0,1
12.0,309.82,1,8.0,3.0,2,4,1,1.0,2
19.0,328.99,1,27.0,8.0,4,5,0,1.0,1
10.0,176.42,1,25.0,9.0,2,4,0,0.0,3
0.0,149.07,1,14.0,4.0,1,3,0,1.0,3
18.0,134.52,0,35.0,3.0,6,1,1,1.0,1
4.0,175.47,0,13.0,7.0,5,1,0,0.0,3
2.0,153.73,0,6.0,2.0,1,5,0,1.0,1
9.0,454.42,0,14.0,3.0,5,3,0,1.0,1
0.0,125.46000000000001,0,14.0,1.0,6,4,1,1.0,1
5.0,254.86,0,19.0,2.0,2,4,1,0.0,1
1.0,309.2,0,13.0,4.0,4,5,1,1.0,1
19.0,292.64,0,35.0,4.0,6,1,1,2.0,1
17.0,128.18,1,14.0,2.0,3,2,1,1.0,1
30.0,167.55,0,6.0,2.0,3,3,0,0.0,1
9.0,454.79999999999995,1,18.0,3.0,9,3,1,1.0,1
13.0,1658.96,0,13.0,7.0,4,3,0,4.0,3
14.0,2925.45,0,8.0,8.0,8,5,0,1.0,3
15.0,1948.38,0,14.0,11.0,3,3,0,2.0,1
8.0,445.26,1,7.0,4.0,3,4,1,2.0,1
16.0,201.69,0,8.0,9.0,1,1,0,0.0,1
7.0,165.38,0,10.0,2.0,10,3,0,1.0,3
29.0,1197.72,0,10.0,2.0,5,5,0,0.0,1
15.0,1155.2,0,8.0,14.0,6,3,0,1.0,1
9.0,122.13,1,16.0,7.0,4,3,1,0.0,1
10.0,129.73,0,27.0,0.0,6,1,1,1.0,3
0.0,1034.18,0,21.0,3.0,1,5,1,7.0,1
21.0,349.2,0,21.0,8.0,4,5,0,2.0,3
29.0,642.72,1,33.0,5.0,6,4,0,2.0,2
9.0,841.54,1,31.0,8.0,2,4,1,0.0,1
12.0,459.63,0,10.0,3.0,5,3,1,3.0,1
7.0,165.0,0,14.0,2.0,6,5,0,1.0,3
0.0,185.64,1,22.0,0.0,3,5,0,0.0,3
12.0,328.99,1,22.0,10.0,2,2,0,2.0,1
5.0,154.7,0,8.0,6.0,1,4,0,0.0,1
0.0,124.03999999999999,1,14.0,0.0,7,5,1,1.0,1
23.0,557.12,0,8.0,2.0,3,5,0,1.0,1
3.0,443.90999999999997,0,17.0,3.0,3,4,1,3.0,3
4.0,841.24,0,16.0,3.0,5,3,0,3.0,1
0.0,123.72999999999999,1,14.0,2.0,3,4,1,1.0,1
21.0,3649.92,0,30.0,3.0,3,1,0,8.0,1
30.0,3680.7400000000002,0,8.0,14.0,5,4,0,1.0,3
13.0,280.41,0,8.0,12.0,1,3,0,1.0,3
26.0,5050.88,1,9.0,13.0,3,3,0,8.0,3
3.0,306.08,0,13.0,1.0,3,4,1,2.0,2
0.0,143.42,0,14.0,1.0,1,1,0,1.0,3
9.0,121.53999999999999,1,6.0,2.0,1,3,1,0.0,1
15.0,154.1,1,24.0,2.0,7,5,0,0.0,1
21.0,3152.3999999999996,1,10.0,14.0,11,3,0,1.0,3
7.0,136.22,1,6.0,3.0,2,2,1,0.0,1
1.0,304.56,0,16.0,3.0,3,5,1,1.0,3
13.0,126.83000000000001,1,9.0,2.0,2,3,1,1.0,3
12.0,381.06,0,9.0,1.0,11,3,0,2.0,1
26.0,3899.88,0,7.0,10.0,2,3,0,2.0,1
0.0,291.54,0,9.0,0.0,10,3,0,1.0,3
6.0,899.2,0,14.0,9.0,3,3,0,2.0,3
21.0,333.26,1,11.0,8.0,3,2,0,2.0,3
0.0,187.93,0,16.0,7.0,2,5,0,1.0,1
17.0,318.66,0,10.0,3.0,10,4,0,1.0,1
11.0,1837.08,1,17.0,9.0,3,1,0,1.0,1
10.0,562.84,0,14.0,7.0,3,4,0,3.0,2
0.0,134.47,0,28.0,2.0,2,3,1,1.0,3
9.0,126.44,1,14.0,2.0,4,1,1,0.0,3
26.0,1051.5,0,8.0,12.0,3,4,0,0.0,3
9.0,671.52,1,18.0,3.0,4,5,0,2.0,1
18.0,1160.88,0,9.0,8.0,3,2,1,7.0,1
0.0,148.51,0,14.0,2.0,1,4,0,1.0,3
8.0,489.45000000000005,1,17.0,1.0,3,3,1,3.0,1
0.0,288.0,0,15.0,2.0,4,5,1,1.0,3
14.0,298.12,0,7.0,1.0,10,1,1,1.0,1
7.0,392.08,0,15.0,3.0,2,3,0,2.0,3
23.0,396.63,1,34.0,8.0,2,3,1,0.0,1
0.0,198.24,0,26.0,0.0,4,3,0,1.0,1
12.0,3805.3600000000006,0,5.0,3.0,2,2,0,9.0,1
20.0,365.44,1,12.0,9.0,6,1,0,2.0,3
20.0,124.78999999999999,0,14.0,0.0,5,3,1,1.0,1
10.0,135.0,0,11.0,3.0,1,3,1,0.0,1
9.0,626.48,1,9.0,12.0,4,4,0,2.0,3
1.0,294.88,0,18.0,3.0,3,4,1,2.0,1
11.0,129.91,1,7.0,2.0,1,4,1,0.0,2
0.0,1459.9,1,30.0,10.0,1,4,0,4.0,3
20.0,3672.48,0,7.0,3.0,3,5,0,5.0,3
23.0,291.44,0,10.0,6.0,4,4,0,1.0,1
0.0,1070.72,0,6.0,7.0,2,3,0,0.0,3
23.0,276.39,0,8.0,3.0,6,3,0,1.0,1
14.0,317.54,0,9.0,3.0,6,5,1,2.0,1
1.0,486.65999999999997,1,9.0,3.0,8,1,1,1.0,1
7.0,290.16,0,8.0,1.0,3,3,1,1.0,1
12.0,2501.6200000000003,0,6.0,3.0,2,1,0,9.0,1
1.0,309.2,0,13.0,4.0,4,5,1,2.0,1
13.0,884.52,0,7.0,3.0,2,2,0,4.0,1
0.0,146.84,0,16.0,2.0,2,1,0,0.0,3
16.0,1194.3600000000001,1,31.0,9.0,3,5,0,5.0,1
3.0,351.12,1,15.0,3.0,3,1,0,2.0,1
4.0,206.48000000000002,0,15.0,8.0,2,4,0,1.0,1
8.0,124.5,0,14.0,2.0,2,5,1,1.0,1
16.0,329.36,0,15.0,1.0,6,3,1,2.0,1
0.0,128.0,1,6.0,2.0,7,3,1,1.0,3
30.0,291.32,0,7.0,1.0,4,5,1,2.0,1
14.0,3440.25,0,22.0,3.0,3,3,0,7.0,1
8.0,308.72,1,17.0,3.0,3,3,1,2.0,1
3.0,328.08,0,30.0,4.0,2,5,1,1.0,1
4.0,299.52,0,9.0,1.0,3,4,1,2.0,3
10.0,129.96,1,10.0,3.0,8,3,1,1.0,1
12.0,333.96,0,23.0,3.0,4,4,0,2.0,3
21.0,569.44,0,9.0,3.0,8,4,0,1.0,3
13.0,124.06,0,14.0,0.0,9,1,1,1.0,1
7.0,616.36,1,10.0,1.0,3,3,1,3.0,1
0.0,144.01,0,15.0,4.0,2,3,1,0.0,1
2.0,141.87,1,11.0,9.0,2,4,0,0.0,3
24.0,1052.28,0,32.0,17.0,3,3,0,1.0,3
1.0,132.01,0,8.0,4.0,1,4,1,0.0,1
29.0,1321.95,1,25.0,8.0,5,4,0,7.0,1
0.0,124.50999999999999,0,14.0,1.0,2,5,1,0.0,1
18.0,477.18,0,31.0,8.0,1,1,0,0.0,1
6.0,1141.44,0,12.0,4.0,3,4,0,3.0,3
9.0,121.57,0,26.0,2.0,2,2,1,0.0,3
10.0,428.54999999999995,0,19.0,7.0,2,1,0,2.0,1
20.0,134.2,0,7.0,2.0,8,1,1,1.0,1
9.0,289.02,0,11.0,1.0,3,1,1,2.0,1
2.0,50.0,0,34.0,1.0,2,5,0,2.0,1
11.0,369.86,0,7.0,8.0,3,3,0,1.0,1
23.0,328.99,1,30.0,5.0,4,3,0,0.0,1
16.0,627.16,1,15.0,7.0,4,3,0,2.0,1
20.0,149.6,0,20.0,7.0,3,5,0,1.0,3
0.0,161.42,1,10.0,3.0,2,4,0,0.0,1
1.0,300.92,0,32.0,2.0,7,4,1,2.0,1
1.0,437.88,0,8.0,2.0,3,4,1,2.0,1
9.0,121.21000000000001,1,27.0,0.0,2,4,1,0.0,3
0.0,160.74,1,13.0,6.0,2,3,0,1.0,1
17.0,295.13,1,9.0,1.0,5,2,0,1.0,1
9.0,128.1,0,15.0,2.0,2,4,1,1.0,1
0.0,123.78999999999999,1,14.0,2.0,1,1,1,1.0,1
5.0,1651.95,1,19.0,6.0,2,1,0,7.0,1
12.0,795.1,0,10.0,9.0,5,3,0,5.0,3
29.0,285.14,1,14.0,2.0,5,5,1,2.0,1
5.0,196.79,0,11.0,0.0,9,1,0,1.0,1
4.0,168.33,1,17.0,1.0,2,5,0,1.0,1
20.0,328.99,0,14.0,8.0,8,3,0,1.0,1
8.0,270.12,1,12.0,2.0,1,3,1,1.0,1
14.0,610.82,0,9.0,13.0,2,3,0,1.0,3
8.0,313.22,1,31.0,1.0,5,3,1,1.0,1
3.0,923.7,0,6.0,8.0,2,3,0,2.0,1
1.0,321.94,0,31.0,3.0,10,4,1,2.0,1
11.0,168.61,1,9.0,0.0,9,2,0,1.0,3
14.0,328.99,0,11.0,12.0,9,2,0,3.0,3
12.0,1076.39,0,16.0,7.0,3,5,0,3.0,1
0.0,322.68,1,19.0,2.0,6,5,0,1.0,3
14.0,124.50999999999999,0,14.0,8.0,5,3,1,1.0,1
9.0,115.63,0,6.0,0.0,2,3,1,0.0,1
26.0,328.99,1,35.0,3.0,4,3,0,2.0,1
21.0,1086.96,0,28.0,7.0,4,1,0,1.0,1
0.0,874.86,1,18.0,7.0,4,1,0,3.0,3
3.0,753.8399999999999,0,14.0,7.0,1,1,1,1.0,1
18.0,1061.2,0,8.0,3.0,5,2,0,0.0,3
25.0,934.6200000000001,1,12.0,9.0,4,5,0,2.0,1
12.0,299.36,0,9.0,6.0,6,4,1,1.0,1
19.0,692.2,0,9.0,8.0,2,4,0,4.0,3
11.0,365.36,0,26.0,3.0,5,3,0,1.0,1
7.0,1030.68,0,16.0,2.0,2,1,0,5.0,1
1.0,295.44,0,27.0,3.0,2,3,0,2.0,1
13.0,1850.5900000000001,1,12.0,7.0,2,1,0,1.0,2
9.0,241.86,0,11.0,0.0,5,3,1,2.0,1
6.0,155.05,0,8.0,4.0,2,1,0,1.0,3
28.0,3877.6399999999994,0,8.0,8.0,8,1,0,7.0,1
13.0,364.72,0,28.0,3.0,8,3,0,1.0,3
6.0,319.36,0,13.0,8.0,2,3,0,0.0,1
18.0,2904.7200000000003,0,7.0,4.0,4,3,0,4.0,1
6.0,760.3499999999999,1,34.0,7.0,2,3,0,4.0,1
9.0,1321.0,0,12.0,11.0,1,1,1,1.0,1
19.0,146.15,1,14.0,7.0,9,5,0,1.0,1
15.0,145.23,0,34.0,4.0,1,1,0,0.0,1
8.0,308.64,1,9.0,3.0,2,1,1,1.0,1
12.0,366.22,1,25.0,1.0,5,1,0,1.0,1
7.0,144.04,0,14.0,2.0,3,3,0,0.0,1
6.0,296.64,0,7.0,3.0,8,4,1,2.0,1
1.0,305.7,0,9.0,1.0,9,2,1,1.0,3
14.0,2738.64,0,27.0,3.0,6,1,0,4.0,1
9.0,250.86,0,14.0,2.0,5,3,1,2.0,1
2.0,137.6,0,7.0,2.0,2,1,1,1.0,1
7.0,360.1,0,9.0,5.0,3,1,0,2.0,3
9.0,123.41999999999999,0,14.0,3.0,1,5,1,1.0,2
1.0,342.42,0,15.0,3.0,3,3,1,2.0,1
17.0,295.16,0,28.0,3.0,9,2,1,1.0,1
11.0,150.0,0,11.0,9.0,6,2,1,2.0,3
9.0,120.58000000000001,0,6.0,5.0,1,3,1,0.0,1
5.0,130.38,0,12.0,4.0,4,3,1,0.0,1
1.0,298.44,0,12.0,3.0,2,4,1,1.0,1
6.0,1190.24,1,21.0,1.0,1,1,0,6.0,1
14.0,290.02,0,9.0,3.0,4,3,1,1.0,1
7.0,179.78,0,21.0,5.0,2,1,0,0.0,1
14.0,1090.6200000000001,0,9.0,11.0,5,4,0,2.0,3
2.0,169.31,0,26.0,2.0,3,2,0,1.0,3
6.0,353.5,0,15.0,4.0,7,3,0,2.0,1
3.0,312.62,0,13.0,9.0,3,1,1,1.0,1
15.0,154.1,1,24.0,2.0,7,5,0,1.0,1
1.0,524.0699999999999,0,36.0,3.0,10,5,0,1.0,3
5.0,378.2,0,9.0,1.0,5,5,0,1.0,2
21.0,297.6,1,9.0,1.0,11,1,1,2.0,1
9.0,50.0,0,25.0,5.0,2,5,0,1.0,3
24.0,376.94,0,7.0,14.0,2,3,0,2.0,3
30.0,1622.15,0,11.0,3.0,6,5,0,5.0,1
5.0,146.48,0,16.0,0.0,9,1,0,0.0,3
12.0,142.84,0,34.0,3.0,4,5,0,0.0,1
15.0,428.76,0,10.0,3.0,4,4,0,2.0,3
12.0,1276.5900000000001,0,12.0,6.0,3,3,0,4.0,3
9.0,120.72999999999999,1,12.0,2.0,5,5,1,1.0,2
6.0,129.11,0,11.0,2.0,2,2,1,0.0,1
7.0,165.0,0,14.0,2.0,6,5,0,1.0,3
17.0,593.18,0,21.0,1.0,8,5,0,2.0,1
20.0,141.63,1,10.0,7.0,2,2,0,1.0,3
31.0,363.2,1,7.0,3.0,4,3,0,2.0,1
20.0,296.58,0,32.0,0.0,4,3,0,1.0,2
15.0,683.65,0,15.0,8.0,2,1,1,4.0,1
9.0,1013.9499999999999,0,9.0,7.0,5,4,0,2.0,1
9.0,878.3399999999999,0,13.0,13.0,3,5,0,5.0,3
27.0,277.79,0,9.0,9.0,4,2,0,1.0,1
19.0,293.54,0,31.0,5.0,3,4,1,1.0,2
9.0,115.55000000000001,0,28.0,0.0,2,3,1,0.0,2
1.0,449.62,0,27.0,3.0,3,3,0,2.0,3
15.0,155.38,0,19.0,0.0,6,5,0,1.0,1
13.0,134.48,0,8.0,0.0,7,3,0,1.0,1
12.0,371.54,0,17.0,3.0,5,3,0,1.0,2
0.0,129.73,0,10.0,0.0,2,5,1,1.0,1
5.0,386.66,1,18.0,2.0,3,5,0,1.0,1
19.0,1110.5099999999998,0,14.0,8.0,9,3,1,6.0,1
11.0,156.66,1,16.0,3.0,2,2,0,0.0,3
8.0,297.24,0,10.0,3.0,6,5,1,2.0,1
9.0,120.80000000000001,0,6.0,2.0,3,5,1,0.0,1
6.0,145.39,0,31.0,1.0,2,3,0,0.0,3
14.0,2265.2400000000002,0,9.0,9.0,7,3,0,6.0,1
28.0,328.99,0,26.0,2.0,4,4,0,4.0,2
12.0,1448.4,1,14.0,8.0,3,5,0,1.0,3
13.0,133.77,0,8.0,2.0,5,5,1,1.0,1
9.0,309.54,0,8.0,2.0,3,1,1,2.0,1
12.0,345.42,0,16.0,4.0,4,1,1,1.0,1
12.0,491.66999999999996,0,9.0,6.0,10,4,0,0.0,2
19.0,359.82,0,32.0,2.0,9,4,0,1.0,3
26.0,328.99,1,35.0,3.0,4,3,0,1.0,1
11.0,2019.42,0,21.0,18.0,3,5,1,11.0,1
9.0,122.69999999999999,0,6.0,2.0,4,1,1,1.0,1
13.0,2950.53,0,7.0,16.0,3,5,0,1.0,1
16.0,910.83,1,9.0,11.0,2,3,0,1.0,1
2.0,131.8,0,8.0,2.0,1,4,1,1.0,1
9.0,303.8,0,14.0,2.0,3,1,1,2.0,1
